Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus
-31.905,25.43,17/07/2013,247.47373915020023,719.4753793229527,41.989243698657575
-31.903056,25.482222,25/04/2012,137.59433562528685,417.0002492291378,46.22662415698973
-34.096389,24.439167,25/03/2014,55.34859663043754,420.66835642225993,28.49377683305056
-33.094444,25.012778,23/07/2015,107.118860355528,605.0935350892028,41.38832350078671
-32.802778,27.856389,01/06/2015,78.29192938880655,322.791523442313,29.93436241898481
-34.096389,24.439167,12/11/2015,57.12325703562555,602.5277521623319,30.74248366697378
-32.99163889,27.64002778,18/11/2015,81.07479715826105,295.87451894532165,31.890462627530173
-32.08639,25.57556,10/03/2011,99.31612440885552,290.43152196498096,60.18569798793361
-33.329167,26.0775,22/07/2015,100.1834858649382,475.41178827431935,46.30114987786444
-33.731111,24.618333,26/07/2012,77.86678771818391,626.1541756115098,30.272246466722287
-32.605278,25.885,03/12/2012,128.7587474358545,514.1760016744237,57.42051170388177
-33.094444,25.012778,28/05/2015,102.8508565762308,614.1363305318508,47.37841049232692
-34.0325,24.196389,08/11/2011,70.4123559100265,800.3518270495165,30.272022285354172
-32.515278,28.015556,14/05/2014,77.98780719023007,256.7739208893787,26.363109718263477
-33.18536111,27.39075,20/09/2012,76.22997622972895,282.70407600167357,21.01974601970123
-33.329167,26.0775,28/05/2014,97.10696278692276,478.319720849171,43.14748337719332
-33.731111,24.618333,07/05/2015,80.46541772702864,628.7460634808077,38.5334908435025
-31.905,25.43,12/03/2012,206.12865568927737,662.3524159986421,56.92062367744203
-32.761111,26.629444,22/04/2014,91.90491610166409,265.2173213836546,38.61621539852807
-32.761111,26.629444,26/05/2014,97.52826106995856,294.10854087486666,37.04793964521373
-32.802778,27.856389,24/08/2015,79.2047198450835,307.6418839250938,29.79932528454194
-32.99163889,27.64002778,24/11/2011,80.86289676236005,267.9217378848742,25.086690818170688
-32.579167,27.366667,27/05/2014,80.55100140781646,248.4659442095259,27.946415996985383
-32.802778,27.856389,30/10/2014,80.79405951352092,293.0765294320961,23.797252443673017
-32.99163889,27.64002778,15/11/2012,76.27882854755639,255.59351321452473,24.32655586266273
-32.515278,28.015556,08/05/2013,74.96215689779022,236.48563561822272,22.06530647046719
-32.605278,25.885,10/10/2013,150.72255055340554,641.0610405690944,42.47628744737642
-32.579167,27.366667,04/03/2014,70.30961077516666,191.2461991270457,26.37421754926589
-32.515278,28.015556,19/01/2011,67.65624593019614,185.84861733946323,20.267923144881
-32.515278,28.015556,10/04/2014,71.6829202355644,219.0056063466108,25.02905685964504
-34.096389,24.439167,07/01/2014,76.34989005156703,595.719065699155,32.96224946488448
-33.18536111,27.39075,28/06/2012,81.66923226103683,283.8601090617186,21.15653666852782
-33.771111,25.386667,08/11/2013,79.3614185136487,544.7237671622422,37.34986213794526
-34.096389,24.439167,09/03/2011,55.06237734806049,389.24049555681665,26.43499201179556
-31.903056,25.482222,03/12/2012,159.94818605017548,493.1892745969317,56.05979840712226
-31.905,25.43,07/10/2013,258.8810872986338,802.0728588607387,49.34949578068294
-33.506389,26.744722,06/10/2015,73.8868354393966,330.6225135859261,32.12931963996062
-33.731111,24.618333,27/03/2013,71.65227521732973,458.40500129133886,31.040779594702723
-32.173889,27.3725,04/04/2013,69.96545613953677,224.2831370609125,23.078982413020327
-33.771111,25.386667,06/12/2013,78.41469675657991,516.8770565430727,37.94587170341933
-33.001667,25.161389,23/07/2015,113.01821606270566,585.1494377992016,44.17849809140073
-32.579167,27.366667,07/02/2011,71.41280536362792,185.2809493282495,22.315314433177537
-33.18536111,27.39075,10/07/2014,75.82998948174551,340.34125176799495,27.48401027451523
-32.802778,27.856389,04/09/2014,84.05315836268194,319.2175768754734,24.03239408858404
-32.713889,26.296667,31/01/2013,121.41066848473004,529.6667820548203,44.75467254599408
-32.802778,27.856389,04/05/2015,72.75682681398764,253.66756169228728,30.465398938824947
-32.99163889,27.64002778,04/09/2014,87.1193390363121,302.38678220724205,24.810853665234525
-31.905,25.43,04/03/2013,229.892890284202,699.40256549075,53.37209639730442
-33.001667,25.161389,09/01/2014,100.28419509024052,550.3416873006103,39.806610961917535
-32.99163889,27.64002778,16/12/2015,78.75239207542255,245.9590869897656,31.08600436838816
-33.329167,26.0775,06/05/2011,90.75770156863722,407.30748194855886,37.201454901849615
-33.771111,25.386667,27/05/2015,88.15490536468383,562.3822964716898,41.76764848614276
-32.605278,25.885,06/11/2012,129.52299771899098,483.9283376995637,53.13037364726577
-33.18536111,27.39075,04/12/2012,67.85143079202551,249.8296738197323,28.24963677763603
-33.18536111,27.39075,15/11/2012,68.96634500486613,294.68173593446454,25.132701414543455
-32.043333,27.822778,13/07/2015,88.4097293595217,284.8511567220132,29.67692823751165
-32.00055556,28.58166667,19/01/2011,56.90974339392224,157.47617541266465,16.351643027263684
-33.506389,26.744722,24/06/2015,78.2908738044144,298.6587564359638,36.14320109461286
-33.731111,24.618333,21/06/2012,77.50186983004842,634.920743323081,28.811229881404223
-32.515278,28.015556,22/02/2012,74.7722122173453,235.0078531741057,20.07333428433096
-34.096389,24.439167,23/04/2014,53.078366785505686,474.13374299994086,27.710064266057245
-32.515278,28.015556,01/12/2014,73.98684922701341,231.66806487466704,26.840267957145915
-32.99163889,27.64002778,16/01/2014,72.96032503355754,218.77077991633175,25.151445189676675
-33.202778,24.235556,12/09/2011,124.80355726502512,669.4250533493628,36.06824333445593
-31.905,25.43,28/12/2015,242.6186041484524,760.58252681701,48.636745263764254
-33.23778,26.99472,08/11/2012,77.27676163947406,265.34265776932136,25.367221080016954
-31.905,25.43,19/05/2014,213.3365444904297,635.122240998631,56.01173885446116
-33.506389,26.744722,18/08/2015,84.80562523307745,295.79931192302286,31.96047698568552
-33.771111,25.386667,06/12/2012,78.80055906301048,536.362537260095,39.248979172452486
-33.18536111,27.39075,04/09/2014,76.11123093709226,319.8143126352072,25.244860274329348
-32.043333,27.822778,28/09/2015,86.00153921782143,275.9912514240894,25.23750879080676
-33.001667,25.161389,08/01/2015,100.1698398470012,553.5235654995709,42.123254142587925
-33.23778,26.99472,27/03/2013,74.67841587370779,286.56704341224497,26.884200142684712
