Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus
-32.043333,27.822778,04/02/2014,63.373729482603956,173.6481599562712,17.8465538741336
-33.771111,25.386667,04/12/2014,78.95816310654786,468.4256879730376,22.185675488026302
-32.579167,27.366667,29/05/2012,81.76447678658018,270.56549009086893,14.878023643210453
-33.329167,26.0775,06/10/2015,104.6809838439477,479.92935464011464,24.33370294196493
-33.18536111,27.39075,21/10/2013,71.89859478806392,296.558030162465,16.83387266068578
-32.579167,27.366667,07/07/2014,87.30776982490046,248.2223828624728,18.279704922174812
-32.99163889,27.64002778,28/09/2015,80.40499133359181,282.24456532487454,19.108960744467733
-34.096389,24.439167,26/02/2013,54.33452444690479,510.27399412151044,14.82781149586607
-34.096389,24.439167,08/11/2011,51.898978804019386,661.6427079168632,15.433955164861027
-32.99163889,27.64002778,30/06/2011,68.7039165529325,219.0533680588867,14.261094824821718
-32.99163889,27.64002778,10/02/2011,64.73304682968761,213.60141793955904,15.805190807776254
-32.00055556,28.58166667,08/05/2013,64.32250505642409,174.2831728004528,14.165948996405502
-32.99163889,27.64002778,05/05/2014,71.59144473545646,231.24650550055176,21.903403473614674
-33.731111,24.618333,26/02/2014,64.9871109119483,587.2841421622328,20.17377686833903
-31.903056,25.482222,08/03/2011,133.10246124823772,351.625102023694,25.71443553220615
-33.202778,24.235556,30/05/2011,112.34042312167924,552.4443394759973,24.274599146641005
-32.99163889,27.64002778,13/02/2015,77.69723675595426,234.33479825500055,22.8822476376027
-32.515278,28.015556,22/04/2015,65.95211471219972,222.35695409896528,22.55114822760226
-34.096389,24.439167,26/03/2013,51.388911771240295,409.4996112835372,14.965034191894594
-32.08639,25.57556,06/12/2013,142.86929326511174,650.7906980467125,23.888601714261057
-31.905,25.43,29/04/2014,160.12833220876004,671.4012549062471,26.808368354506623
-32.043333,27.822778,11/04/2011,65.94775757983508,178.0296520931391,14.382013883681038
-32.043333,27.822778,19/11/2012,82.90048425032693,232.3749291113191,15.388322432283617
-32.605278,25.885,28/02/2014,104.35665185972344,433.4059522274012,23.687534200714627
-33.001667,25.161389,29/01/2014,108.76483429380461,491.8219598518793,23.292569538092497
-33.18536111,27.39075,16/01/2015,69.98967759314276,258.29597074395144,20.69429032614263
-32.99163889,27.64002778,06/05/2011,65.85271619155976,220.76617852918173,14.863125988271035
-32.08639,25.57556,15/08/2014,175.36310421342796,626.5421705147141,25.662530084438025
-32.605278,25.885,28/05/2013,116.63680059334557,589.3586510624529,20.200136457617067
-33.731111,24.618333,09/04/2015,68.65809810038223,529.5895020312713,25.004594216783897
-32.99163889,27.64002778,05/12/2013,65.93234016608301,212.81218341051078,16.76669215397879
-32.08639,25.57556,08/11/2012,156.64250313639909,694.348000536349,23.630427593195304
-32.99163889,27.64002778,16/01/2015,76.29494758149619,209.4671132248293,22.44875054079983
-32.579167,27.366667,09/03/2011,67.70067257566453,180.36185933122573,16.56915874059203
-32.802778,27.856389,02/10/2014,83.7163299119847,256.2570136914252,19.217678707997518
-32.99163889,27.64002778,07/03/2013,68.56013234419044,234.8182733134808,16.69451783494532
-32.99163889,27.64002778,05/04/2012,63.66164849428172,239.91400050170915,15.778649169126751
-32.99163889,27.64002778,26/07/2012,77.28065070246357,269.88231721629234,15.040972117081978
-32.605278,25.885,06/11/2014,126.88228213774164,570.4603235894293,25.193736999918283
-32.605278,25.885,30/01/2014,103.77089671004684,418.960462861021,23.221003014844722
-32.605278,25.885,16/08/2012,127.3654872726129,502.4713970580377,19.24412295239331
-34.096389,24.439167,05/02/2014,53.17600486257144,504.73451727485235,16.519799344489925
-32.99163889,27.64002778,07/02/2014,66.91203006289436,215.08984336913537,19.407998696642014
-33.094444,25.012778,08/10/2014,117.87106742694615,704.5088084051328,23.213432590148813
-32.043333,27.822778,09/05/2011,71.53931222444714,209.55333063989147,13.733777670414058
-34.096389,24.439167,16/09/2015,51.07506590080556,643.7535155303801,20.6023543500569
-33.001667,25.161389,05/02/2015,109.29166820860341,507.1692106678998,24.07086950764652
-32.605278,25.885,15/07/2013,124.20180772060908,596.4786021719166,20.26360982921668
-32.043333,27.822778,04/06/2012,85.75527618982231,254.33163897716236,13.386291533049
-32.515278,28.015556,13/01/2014,67.92484368087996,208.66588162272262,17.668444206976492
-32.99163889,27.64002778,30/05/2013,70.81863256417515,281.63955675582565,16.371559937911094
-32.08639,25.57556,09/04/2015,130.11952943344167,514.1558335274722,30.377277402894094
-33.731111,24.618333,24/04/2014,61.02830384575444,568.9514943721811,21.48654488733459
-32.00055556,28.58166667,09/04/2014,63.193502471317245,172.20222414548013,18.012311033862343
-32.08639,25.57556,08/05/2015,151.61742665811292,572.81772177166,29.905538851830457
-32.605278,25.885,08/11/2013,124.62125536656382,564.9626834653687,21.682189222285018
-33.731111,24.618333,08/03/2015,69.64105439558523,592.0734407112502,23.55277898741852
-32.99163889,27.64002778,27/05/2014,67.80167506108361,266.070915727014,22.115258087026348
-32.515278,28.015556,06/06/2011,66.29211958665844,257.8361188487907,13.591186244398044
-32.605278,25.885,19/06/2013,123.26507472049634,594.5590650946477,20.081786933016122
-32.043333,27.822778,21/10/2013,89.86004775579262,226.25499432621098,14.942000356717896
-31.905,25.43,10/09/2013,215.9033506557737,747.2166138899319,21.500336072439875
-32.99163889,27.64002778,24/01/2012,69.1986562535779,213.49251361408102,13.987597248248127
-32.043333,27.822778,07/04/2014,64.96595431520132,173.28929187375186,19.28716871507002
-32.00055556,28.58166667,06/07/2011,71.53764108652821,183.95959176223346,12.229961331870111
-33.18536111,27.39075,28/09/2015,79.63227684063978,316.1594523164076,18.624654250794638
-32.605278,25.885,10/09/2013,133.92368930215883,627.2645049277761,18.81397384215799
-31.905,25.43,14/08/2013,206.3301625594254,744.0766934322427,20.678239206216954
-33.18536111,27.39075,22/07/2014,70.84366151127243,309.5870094632675,20.700524931331827
-32.043333,27.822778,07/05/2012,77.67911675065355,234.13953739869515,13.984077597170485
-32.08639,25.57556,19/07/2012,159.81363393441407,644.7599835837494,20.046724917545696
-33.001667,25.161389,17/09/2014,121.65199662711987,647.2624932601386,22.632951898876385
-31.905,25.43,06/07/2011,181.7647928913946,641.8859974693402,19.954489783654836
-32.08639,25.57556,05/03/2013,125.51298137376286,564.5055597184056,22.589155060795875
-33.18536111,27.39075,29/10/2015,71.1441653107063,308.2294440356069,21.45880304681489
-32.08639,25.57556,03/12/2012,152.96793199641357,668.8122355343968,24.731421633194735
-32.99163889,27.64002778,31/05/2012,63.42533846982596,257.75187016271633,15.003361195608951
-31.905,25.43,17/07/2013,202.46816622529465,742.1433979172707,21.176439185417347
-31.903056,25.482222,25/04/2012,143.04460959023862,477.66441685974684,23.578017375398066
-34.096389,24.439167,25/03/2014,51.642575050115894,426.2677879592244,17.27622784249908
-33.094444,25.012778,23/07/2015,111.40136800662515,596.2245908170171,24.897288742651696
-32.802778,27.856389,01/06/2015,75.21094240592656,284.2020906380214,23.522115308716554
-34.096389,24.439167,12/11/2015,52.40117310435197,605.2688355016157,21.67631956419829
-32.99163889,27.64002778,18/11/2015,75.16275384630757,295.58000904689203,27.088036255316744
-32.08639,25.57556,10/03/2011,117.5357278643245,319.3064284874862,23.932205675959384
-33.329167,26.0775,22/07/2015,99.63080249595856,473.3504537645639,24.594554086016743
-33.731111,24.618333,26/07/2012,70.7379962237142,621.6188247939793,16.551648550010675
-32.605278,25.885,03/12/2012,114.6229786309123,526.7962458180078,23.189788624711284
-33.094444,25.012778,28/05/2015,101.87622666455556,597.4556379230169,24.85953287806523
-34.0325,24.196389,08/11/2011,70.03424030982644,736.3935507553432,13.555697069051126
-32.515278,28.015556,14/05/2014,69.61318385577246,265.60118554506374,18.38719295268086
-33.18536111,27.39075,20/09/2012,72.34132201844267,276.87370501573344,14.74013797843288
-33.329167,26.0775,28/05/2014,101.13393040234189,480.7221736781914,20.288379668602655
-33.731111,24.618333,07/05/2015,72.69454793269867,627.766764856187,24.700766548114494
-31.905,25.43,12/03/2012,155.30135026419754,688.9013228420423,24.01546208121258
-32.761111,26.629444,22/04/2014,89.93850925875549,260.0252992662731,24.778738569408105
-32.761111,26.629444,26/05/2014,96.19854196670997,291.5733287899027,24.334551461511293
-32.802778,27.856389,24/08/2015,77.2677198626783,268.7129931876462,22.82603045500188
-32.99163889,27.64002778,24/11/2011,78.0092742110096,266.78706582495727,18.893028832086383
-32.579167,27.366667,27/05/2014,78.21212087297278,243.454009709283,19.029467274492507
-32.802778,27.856389,30/10/2014,83.10637228102395,267.78061799458504,19.322614278922728
-32.99163889,27.64002778,15/11/2012,73.23386952266739,247.91083019611173,18.025645636539355
-32.515278,28.015556,08/05/2013,62.90137948747649,240.04289230666362,15.562042254174255
-32.605278,25.885,10/10/2013,135.20362653732306,659.3750475460349,19.172626517989414
-32.579167,27.366667,04/03/2014,64.47640839160952,175.20100901457246,19.8770156433315
-32.515278,28.015556,19/01/2011,58.00668439607578,174.7029952378401,14.717737635472378
-32.515278,28.015556,10/04/2014,62.29404159290084,223.44543457500836,19.322881211791923
-34.096389,24.439167,07/01/2014,74.86430895847187,593.3886260705606,21.005413875366326
-33.18536111,27.39075,28/06/2012,78.7127056917099,274.8716571820825,14.414613140041444
-33.771111,25.386667,08/11/2013,76.31557724005431,538.5377697323896,18.63875521533534
-34.096389,24.439167,09/03/2011,55.169970947151704,406.96960808733286,14.440640718746076
-31.903056,25.482222,03/12/2012,157.2066797870431,563.479886849304,25.043628150002146
-31.905,25.43,07/10/2013,215.69377156396706,748.0507811197712,22.809290149306747
-33.506389,26.744722,06/10/2015,67.81667827628903,326.4047904269613,21.401941425761233
-33.731111,24.618333,27/03/2013,66.20664853815634,462.03030666875253,17.491701161650045
-32.173889,27.3725,04/04/2013,69.65254190539446,210.21365925750266,16.114659065366226
-33.771111,25.386667,06/12/2013,84.21004878408499,515.4452897339023,16.28728044030233
-33.001667,25.161389,23/07/2015,120.00079863818533,586.9207449304085,24.710594375816715
-32.579167,27.366667,07/02/2011,64.33860706822297,175.72193315235904,16.59225709662223
-33.18536111,27.39075,10/07/2014,70.95678575711476,338.05364594413214,20.799531718811515
-32.802778,27.856389,04/09/2014,86.06852746551989,290.3141824093389,19.451874947545242
-32.713889,26.296667,31/01/2013,102.79935000390802,555.4084767568912,22.5965837165387
-32.802778,27.856389,04/05/2015,71.85118528161617,227.1990860785383,25.028369618839378
-32.99163889,27.64002778,04/09/2014,89.1930683183558,305.42383703678286,18.918378717371702
-31.905,25.43,04/03/2013,172.23588421688032,733.8999775940576,24.30854428556454
-33.001667,25.161389,09/01/2014,105.29669429808582,551.0224180087699,21.49140962977806
-32.99163889,27.64002778,16/12/2015,72.21753063917286,245.83287728489339,26.537439947064403
-33.329167,26.0775,06/05/2011,94.03325475952182,406.1487233961635,17.267088657886354
-33.771111,25.386667,27/05/2015,87.07031832353474,555.5886698200355,22.859706079818242
-32.605278,25.885,06/11/2012,118.2030388520948,506.3934701195209,21.749859018452494
-33.18536111,27.39075,04/12/2012,61.54338949524073,243.55427741783598,16.70569053693592
-33.18536111,27.39075,15/11/2012,63.60389166667969,288.7619839771589,16.183095751415067
-32.043333,27.822778,13/07/2015,97.99269075993148,263.6962237141934,21.586700710629454
-32.00055556,28.58166667,19/01/2011,55.554912315060456,169.0231037191768,13.244056860768751
-33.506389,26.744722,24/06/2015,74.34351089341172,295.78175443832936,22.32122011906409
-33.731111,24.618333,21/06/2012,68.05439851904472,627.5431143726515,15.704214220161765
-32.515278,28.015556,22/02/2012,62.68212339882765,239.7917357446866,14.709407207800595
-34.096389,24.439167,23/04/2014,50.33036562301061,473.283945720751,18.27584058978664
-32.515278,28.015556,01/12/2014,64.84211511436342,230.89411929336433,21.0172524648093
-32.99163889,27.64002778,16/01/2014,68.12245580849903,217.5825523581838,19.72542500921394
-33.202778,24.235556,12/09/2011,115.1876586531493,684.3993681074144,25.064031641777987
-31.905,25.43,28/12/2015,188.94256536080943,741.3967789391791,26.745156624776243
-33.23778,26.99472,08/11/2012,75.76995462969056,260.98462901455724,15.862822125304707
-31.905,25.43,19/05/2014,163.89726726272642,665.3561808490426,26.761599678898847
-33.506389,26.744722,18/08/2015,78.8112403693084,292.54829980618877,21.875693833714642
-33.771111,25.386667,06/12/2012,82.98208808328475,528.3159691006567,18.9712082694125
-33.18536111,27.39075,04/09/2014,72.39375062059395,317.478714992794,19.638178611798182
-32.043333,27.822778,28/09/2015,91.8049570318095,257.97704978845303,21.035353060713568
-33.001667,25.161389,08/01/2015,107.52421278928922,552.670050514027,24.225864517374685
-33.23778,26.99472,27/03/2013,72.48840148074274,288.49267603908635,15.90471242841809
